match_day,date,venue,player,team,opponent,opponent_position,result,goals,assists,minutes_played
20,1/31/21,H,Rafael Tolói,Atalanta BC,Lazio,6,1:3,,,90'
21,2/6/21,H,Rafael Tolói,Atalanta BC,Torino,17,3:3,,,90'
23,2/21/21,H,Rafael Tolói,Atalanta BC,SSC Napoli,5,4:2,,,90'
24,2/28/21,A,Rafael Tolói,Atalanta BC,Sampdoria,9,0:2,,,90'
26,3/8/21,A,Rafael Tolói,Atalanta BC,Inter,1,1:0,,,90'
27,3/12/21,H,Rafael Tolói,Atalanta BC,Spezia Calcio,15,3:1,,,90'
28,3/21/21,A,Rafael Tolói,Atalanta BC,Hellas Verona,10,0:2,,,64'
29,4/3/21,H,Rafael Tolói,Atalanta BC,Udinese Calcio,13,3:2,,,90'
30,4/11/21,A,Rafael Tolói,Atalanta BC,Fiorentina,14,2:3,,,90'
31,4/18/21,H,Rafael Tolói,Atalanta BC,Juventus,4,1:0,,,90'
32,4/22/21,A,Rafael Tolói,Atalanta BC,AS Roma,7,1:1,,,17'
33,4/25/21,H,Rafael Tolói,Atalanta BC,Bologna,12,5:0,,,71'
34,5/2/21,A,Rafael Tolói,Atalanta BC,Sassuolo,8,1:1,,,79'
37,5/15/21,A,Rafael Tolói,Atalanta BC,Genoa,11,3:4,,,90'
38,5/23/21,H,Rafael Tolói,Atalanta BC,AC Milan,2,0:2,,,87'
1,9/20/20,A,Vladimir Golemic,FC Crotone,Genoa,11,4:1,,,90'
2,9/27/20,H,Vladimir Golemic,FC Crotone,AC Milan,2,0:2,,,90'
3,10/3/20,A,Vladimir Golemic,FC Crotone,Sassuolo,8,4:1,,,90'
4,10/17/20,H,Vladimir Golemic,FC Crotone,Juventus,4,1:1,,,7'
5,10/25/20,A,Vladimir Golemic,FC Crotone,Cagliari Calcio,16,4:2,,,90'
9,11/29/20,A,Vladimir Golemic,FC Crotone,Bologna,12,1:0,,,32'
12,12/15/20,A,Vladimir Golemic,FC Crotone,Udinese Calcio,13,0:0,,,90'
14,12/22/20,H,Vladimir Golemic,FC Crotone,Parma,20,2:1,,,90'
15,1/3/21,A,Vladimir Golemic,FC Crotone,Inter,1,6:2,1,,85'
16,1/6/21,H,Vladimir Golemic,FC Crotone,AS Roma,7,1:3,1,,90'
17,1/10/21,A,Vladimir Golemic,FC Crotone,Hellas Verona,10,2:1,,,90'
18,1/17/21,H,Vladimir Golemic,FC Crotone,Benevento,18,4:1,,,90'
19,1/23/21,A,Vladimir Golemic,FC Crotone,Fiorentina,14,2:1,,,4'
20,1/31/21,H,Vladimir Golemic,FC Crotone,Genoa,11,0:3,,,90'
21,2/7/21,A,Vladimir Golemic,FC Crotone,AC Milan,2,4:0,,,90'
22,2/14/21,H,Vladimir Golemic,FC Crotone,Sassuolo,8,1:2,,,90'
23,2/22/21,A,Vladimir Golemic,FC Crotone,Juventus,4,3:0,,,90'
24,2/28/21,H,Vladimir Golemic,FC Crotone,Cagliari Calcio,16,0:2,,,90'
25,3/3/21,A,Vladimir Golemic,FC Crotone,Atalanta BC,3,5:1,,,90'
26,3/7/21,H,Vladimir Golemic,FC Crotone,Torino,17,4:2,,,90'
27,3/12/21,A,Vladimir Golemic,FC Crotone,Lazio,6,3:2,,,90'
28,3/20/21,H,Vladimir Golemic,FC Crotone,Bologna,12,2:3,,,90'
29,4/3/21,A,Vladimir Golemic,FC Crotone,SSC Napoli,5,4:3,,,90'
30,4/10/21,A,Vladimir Golemic,FC Crotone,Spezia Calcio,15,3:2,,,90'
31,4/17/21,H,Vladimir Golemic,FC Crotone,Udinese Calcio,13,1:2,,,90'
32,4/21/21,H,Vladimir Golemic,FC Crotone,Sampdoria,9,0:1,,,27'
33,4/24/21,A,Vladimir Golemic,FC Crotone,Parma,20,3:4,,,90'
34,5/1/21,H,Vladimir Golemic,FC Crotone,Inter,1,0:2,,,90'
35,5/9/21,A,Vladimir Golemic,FC Crotone,AS Roma,7,5:0,,,90'
37,5/16/21,A,Vladimir Golemic,FC Crotone,Benevento,18,1:1,,,24'
1,9/21/20,A,Lorenzo De Silvestri,Bologna FC 1909,AC Milan,2,2:0,,,90'
2,9/28/20,H,Lorenzo De Silvestri,Bologna FC 1909,Parma,20,4:1,,,90'
3,10/4/20,A,Lorenzo De Silvestri,Bologna FC 1909,Benevento,18,1:0,,,77'
4,10/18/20,H,Lorenzo De Silvestri,Bologna FC 1909,Sassuolo,8,3:4,,,64'
5,10/24/20,A,Lorenzo De Silvestri,Bologna FC 1909,Lazio,6,2:1,1,,90'
6,10/31/20,H,Lorenzo De Silvestri,Bologna FC 1909,Cagliari Calcio,16,3:2,,,90'
7,11/8/20,H,Lorenzo De Silvestri,Bologna FC 1909,SSC Napoli,5,0:1,,,90'
8,11/22/20,A,Lorenzo De Silvestri,Bologna FC 1909,Sampdoria,9,1:2,,,90'
9,11/29/20,H,Lorenzo De Silvestri,Bologna FC 1909,Crotone,19,1:0,,,90'
10,12/5/20,A,Lorenzo De Silvestri,Bologna FC 1909,Inter,1,3:1,,,90'
11,12/13/20,H,Lorenzo De Silvestri,Bologna FC 1909,AS Roma,7,1:5,,,90'
12,12/16/20,A,Lorenzo De Silvestri,Bologna FC 1909,Spezia Calcio,15,2:2,,,90'
13,12/20/20,A,Lorenzo De Silvestri,Bologna FC 1909,Torino,17,1:1,,,62'
15,1/3/21,A,Lorenzo De Silvestri,Bologna FC 1909,Fiorentina,14,0:0,,,45'
18,1/16/21,H,Lorenzo De Silvestri,Bologna FC 1909,Hellas Verona,10,1:0,,,90'
19,1/24/21,A,Lorenzo De Silvestri,Bologna FC 1909,Juventus,4,2:0,,,45'
23,2/20/21,A,Lorenzo De Silvestri,Bologna FC 1909,Sassuolo,8,1:1,,,56'
24,2/27/21,H,Lorenzo De Silvestri,Bologna FC 1909,Lazio,6,2:0,,,90'
25,3/3/21,A,Lorenzo De Silvestri,Bologna FC 1909,Cagliari Calcio,16,1:0,,,90'
26,3/7/21,A,Lorenzo De Silvestri,Bologna FC 1909,SSC Napoli,5,3:1,,,90'
27,3/14/21,H,Lorenzo De Silvestri,Bologna FC 1909,Sampdoria,9,3:1,,,1'
29,4/3/21,H,Lorenzo De Silvestri,Bologna FC 1909,Inter,1,0:1,,,56'
30,4/11/21,A,Lorenzo De Silvestri,Bologna FC 1909,AS Roma,7,1:0,,,61'
31,4/18/21,H,Lorenzo De Silvestri,Bologna FC 1909,Spezia Calcio,15,4:1,,,81'
32,4/21/21,H,Lorenzo De Silvestri,Bologna FC 1909,Torino,17,1:1,,,34'
33,4/25/21,A,Lorenzo De Silvestri,Bologna FC 1909,Atalanta BC,3,5:0,,,56'
34,5/2/21,H,Lorenzo De Silvestri,Bologna FC 1909,Fiorentina,14,3:3,,,90'
37,5/17/21,A,Lorenzo De Silvestri,Bologna FC 1909,Hellas Verona,10,2:2,1,,90'
38,5/23/21,H,Lorenzo De Silvestri,Bologna FC 1909,Juventus,4,1:4,,,68'
1,9/20/20,A,Omar Colley,UC Sampdoria,Juventus,4,3:0,,,90'
2,9/26/20,H,Omar Colley,UC Sampdoria,Benevento,18,2:3,1,,90'
8,11/22/20,H,Omar Colley,UC Sampdoria,Bologna,12,1:2,,,90'
10,12/6/20,H,Omar Colley,UC Sampdoria,AC Milan,2,1:2,,,70'
11,12/13/20,A,Omar Colley,UC Sampdoria,SSC Napoli,5,2:1,,,90'
12,12/16/20,A,Omar Colley,UC Sampdoria,Hellas Verona,10,1:2,,,90'
13,12/19/20,H,Omar Colley,UC Sampdoria,Crotone,19,3:1,,,90'
14,12/23/20,H,Omar Colley,UC Sampdoria,Sassuolo,8,2:3,,,90'
15,1/3/21,A,Omar Colley,UC Sampdoria,AS Roma,7,1:0,,,90'
16,1/6/21,H,Omar Colley,UC Sampdoria,Inter,1,2:1,,,90'
17,1/11/21,A,Omar Colley,UC Sampdoria,Spezia Calcio,15,2:1,,,90'
18,1/16/21,H,Omar Colley,UC Sampdoria,Udinese Calcio,13,2:1,,,90'
19,1/24/21,A,Omar Colley,UC Sampdoria,Parma,20,0:2,,,90'
20,1/30/21,H,Omar Colley,UC Sampdoria,Juventus,4,0:2,,,90'
21,2/7/21,A,Omar Colley,UC Sampdoria,Benevento,18,1:1,,,90'
22,2/14/21,H,Omar Colley,UC Sampdoria,Fiorentina,14,2:1,,,90'
23,2/20/21,A,Omar Colley,UC Sampdoria,Lazio,6,1:0,,,90'
25,3/3/21,A,Omar Colley,UC Sampdoria,Genoa,11,1:1,,,90'
26,3/7/21,H,Omar Colley,UC Sampdoria,Cagliari Calcio,16,2:2,,,90'
28,3/21/21,H,Omar Colley,UC Sampdoria,Torino,17,1:0,,,90'
29,4/3/21,A,Omar Colley,UC Sampdoria,AC Milan,2,1:1,,,90'
30,4/11/21,H,Omar Colley,UC Sampdoria,SSC Napoli,5,0:2,,,90'
31,4/17/21,H,Omar Colley,UC Sampdoria,Hellas Verona,10,3:1,,,90'
32,4/21/21,A,Omar Colley,UC Sampdoria,Crotone,19,0:1,,,90'
33,4/24/21,A,Omar Colley,UC Sampdoria,Sassuolo,8,1:0,,,90'
34,5/2/21,H,Omar Colley,UC Sampdoria,AS Roma,7,2:0,,,90'
35,5/8/21,A,Omar Colley,UC Sampdoria,Inter,1,5:1,,,90'
37,5/16/21,A,Omar Colley,UC Sampdoria,Udinese Calcio,13,0:1,,,90'
38,5/22/21,H,Omar Colley,UC Sampdoria,Parma,20,3:0,1,,90'
1,9/19/20,H,Ivan Ilic,Hellas Verona,AS Roma,7,3:0,,,12'
3,10/4/20,A,Ivan Ilic,Hellas Verona,Parma,20,1:0,,,90'
4,10/19/20,H,Ivan Ilic,Hellas Verona,Genoa,11,0:0,,,90'
5,10/25/20,A,Ivan Ilic,Hellas Verona,Juventus,4,1:1,,,39'
6,11/2/20,H,Ivan Ilic,Hellas Verona,Benevento,18,3:1,,,90'
7,11/8/20,A,Ivan Ilic,Hellas Verona,AC Milan,2,2:2,,,69'
8,11/22/20,H,Ivan Ilic,Hellas Verona,Sassuolo,8,0:2,,,67'
9,11/28/20,A,Ivan Ilic,Hellas Verona,Atalanta BC,3,0:2,,,58'
13,12/19/20,A,Ivan Ilic,Hellas Verona,Fiorentina,14,1:1,,,20'
14,12/23/20,H,Ivan Ilic,Hellas Verona,Inter,1,1:2,1,,45'
16,1/6/21,A,Ivan Ilic,Hellas Verona,Torino,17,1:1,,,65'
17,1/10/21,H,Ivan Ilic,Hellas Verona,Crotone,19,2:1,,,90'
18,1/16/21,A,Ivan Ilic,Hellas Verona,Bologna,12,1:0,,,90'
19,1/24/21,H,Ivan Ilic,Hellas Verona,SSC Napoli,5,3:1,,,90'
20,1/31/21,A,Ivan Ilic,Hellas Verona,AS Roma,7,3:1,,,56'
21,2/7/21,A,Ivan Ilic,Hellas Verona,Udinese Calcio,13,2:0,,,45'
22,2/15/21,H,Ivan Ilic,Hellas Verona,Parma,20,2:1,,,90'
23,2/20/21,A,Ivan Ilic,Hellas Verona,Genoa,11,2:2,1,,82'
24,2/27/21,H,Ivan Ilic,Hellas Verona,Juventus,4,1:1,,,45'
26,3/7/21,H,Ivan Ilic,Hellas Verona,AC Milan,2,0:2,,,33'
28,3/21/21,H,Ivan Ilic,Hellas Verona,Atalanta BC,3,0:2,,,11'
30,4/11/21,H,Ivan Ilic,Hellas Verona,Lazio,6,0:1,,,21'
32,4/20/21,H,Ivan Ilic,Hellas Verona,Fiorentina,14,1:2,,,60'
33,4/25/21,A,Ivan Ilic,Hellas Verona,Inter,1,1:0,,,90'
34,5/1/21,H,Ivan Ilic,Hellas Verona,Spezia Calcio,15,1:1,,,25'
35,5/9/21,H,Ivan Ilic,Hellas Verona,Torino,17,1:1,,,90'
36,5/13/21,A,Ivan Ilic,Hellas Verona,Crotone,19,2:1,,,90'
37,5/17/21,H,Ivan Ilic,Hellas Verona,Bologna,12,2:2,,,90'
38,5/23/21,A,Ivan Ilic,Hellas Verona,SSC Napoli,5,1:1,,,90'
4,10/18/20,A,Maxime López,US Sassuolo,Bologna,12,3:4,,,29'
5,10/23/20,H,Maxime López,US Sassuolo,Torino,17,3:3,,,61'
6,11/1/20,A,Maxime López,US Sassuolo,SSC Napoli,5,0:2,1,,90'
7,11/6/20,H,Maxime López,US Sassuolo,Udinese Calcio,13,0:0,,,90'
8,11/22/20,A,Maxime López,US Sassuolo,Hellas Verona,10,0:2,,,79'
9,11/28/20,H,Maxime López,US Sassuolo,Inter,1,0:3,,,76'
10,12/6/20,A,Maxime López,US Sassuolo,AS Roma,7,0:0,,,45'
11,12/11/20,H,Maxime López,US Sassuolo,Benevento,18,1:0,,,57'
13,12/20/20,H,Maxime López,US Sassuolo,AC Milan,2,1:2,,,90'
15,1/3/21,A,Maxime López,US Sassuolo,Atalanta BC,3,5:1,,,56'
17,1/10/21,A,Maxime López,US Sassuolo,Juventus,4,3:1,,,45'
18,1/17/21,H,Maxime López,US Sassuolo,Parma,20,1:1,,,90'
19,1/24/21,A,Maxime López,US Sassuolo,Lazio,6,2:1,,,14'
20,1/31/21,A,Maxime López,US Sassuolo,Cagliari Calcio,16,1:1,,,19'
22,2/14/21,A,Maxime López,US Sassuolo,Crotone,19,1:2,,,62'
23,2/20/21,H,Maxime López,US Sassuolo,Bologna,12,1:1,,,87'
25,3/3/21,H,Maxime López,US Sassuolo,SSC Napoli,5,3:3,,,85'
26,3/6/21,A,Maxime López,US Sassuolo,Udinese Calcio,13,2:0,,,78'
27,3/13/21,H,Maxime López,US Sassuolo,Hellas Verona,10,3:2,,,6'
29,4/3/21,H,Maxime López,US Sassuolo,AS Roma,7,2:2,,,90'
28,4/7/21,A,Maxime López,US Sassuolo,Inter,1,2:1,,,90'
30,4/12/21,A,Maxime López,US Sassuolo,Benevento,18,0:1,,,69'
31,4/17/21,H,Maxime López,US Sassuolo,Fiorentina,14,3:1,1,,90'
32,4/21/21,A,Maxime López,US Sassuolo,AC Milan,2,1:2,,,18'
33,4/24/21,H,Maxime López,US Sassuolo,Sampdoria,9,1:0,,,90'
35,5/9/21,A,Maxime López,US Sassuolo,Genoa,11,1:2,,,90'
36,5/12/21,H,Maxime López,US Sassuolo,Juventus,4,1:3,,,34'
37,5/16/21,A,Maxime López,US Sassuolo,Parma,20,1:3,,,64'
38,5/23/21,H,Maxime López,US Sassuolo,Lazio,6,2:0,,,75'
1,9/20/20,H,Leonardo Bonucci,Juventus FC,Sampdoria,9,3:0,1,,90'
2,9/27/20,A,Leonardo Bonucci,Juventus FC,AS Roma,7,2:2,,,90'
4,10/17/20,A,Leonardo Bonucci,Juventus FC,Crotone,19,1:1,,,90'
5,10/25/20,H,Leonardo Bonucci,Juventus FC,Hellas Verona,10,1:1,,,75'
6,11/1/20,A,Leonardo Bonucci,Juventus FC,Spezia Calcio,15,1:4,,,77'
7,11/8/20,A,Leonardo Bonucci,Juventus FC,Lazio,6,1:1,,,90'
10,12/5/20,H,Leonardo Bonucci,Juventus FC,Torino,17,2:1,1,,90'
11,12/13/20,A,Leonardo Bonucci,Juventus FC,Genoa,11,1:3,,,90'
12,12/16/20,H,Leonardo Bonucci,Juventus FC,Atalanta BC,3,1:1,,,90'
13,12/19/20,A,Leonardo Bonucci,Juventus FC,Parma,20,0:4,,,75'
14,12/22/20,H,Leonardo Bonucci,Juventus FC,Fiorentina,14,0:3,,,90'
15,1/3/21,H,Leonardo Bonucci,Juventus FC,Udinese Calcio,13,4:1,,,82'
16,1/6/21,A,Leonardo Bonucci,Juventus FC,AC Milan,2,1:3,,,90'
17,1/10/21,H,Leonardo Bonucci,Juventus FC,Sassuolo,8,3:1,,,90'
18,1/17/21,A,Leonardo Bonucci,Juventus FC,Inter,1,2:0,,,90'
19,1/24/21,H,Leonardo Bonucci,Juventus FC,Bologna,12,2:0,,,78'
20,1/30/21,A,Leonardo Bonucci,Juventus FC,Sampdoria,9,0:2,,,90'
21,2/6/21,H,Leonardo Bonucci,Juventus FC,AS Roma,7,2:0,,,84'
26,3/6/21,H,Leonardo Bonucci,Juventus FC,Lazio,6,3:1,,,8'
27,3/14/21,A,Leonardo Bonucci,Juventus FC,Cagliari Calcio,16,1:3,,,20'
28,3/21/21,H,Leonardo Bonucci,Juventus FC,Benevento,18,0:1,,,90'
32,4/21/21,H,Leonardo Bonucci,Juventus FC,Parma,20,3:1,,,90'
33,4/25/21,A,Leonardo Bonucci,Juventus FC,Fiorentina,14,1:1,,,45'
34,5/2/21,A,Leonardo Bonucci,Juventus FC,Udinese Calcio,13,1:2,,,90'
36,5/12/21,A,Leonardo Bonucci,Juventus FC,Sassuolo,8,1:3,,,90'
38,5/23/21,A,Leonardo Bonucci,Juventus FC,Bologna,12,1:4,,,45'
1,9/19/20,A,Armando Izzo,Torino FC,Fiorentina,14,1:0,,,87'
11,12/12/20,H,Armando Izzo,Torino FC,Udinese Calcio,13,2:3,,,45'
13,12/20/20,H,Armando Izzo,Torino FC,Bologna,12,1:1,,,85'
14,12/23/20,A,Armando Izzo,Torino FC,SSC Napoli,5,1:1,1,,90'
15,1/3/21,A,Armando Izzo,Torino FC,Parma,20,0:3,1,,90'
16,1/6/21,H,Armando Izzo,Torino FC,Hellas Verona,10,1:1,,,90'
17,1/9/21,A,Armando Izzo,Torino FC,AC Milan,2,2:0,,,64'
18,1/16/21,H,Armando Izzo,Torino FC,Spezia Calcio,15,0:0,,,45'
19,1/22/21,A,Armando Izzo,Torino FC,Benevento,18,2:2,,,45'
21,2/6/21,A,Armando Izzo,Torino FC,Atalanta BC,3,3:3,,,90'
22,2/13/21,H,Armando Izzo,Torino FC,Genoa,11,0:0,,,90'
23,2/19/21,A,Armando Izzo,Torino FC,Cagliari Calcio,16,0:1,,,90'
26,3/7/21,A,Armando Izzo,Torino FC,Crotone,19,4:2,,,90'
27,3/14/21,H,Armando Izzo,Torino FC,Inter,1,1:2,,,90'
24,3/17/21,H,Armando Izzo,Torino FC,Sassuolo,8,3:2,,,90'
28,3/21/21,A,Armando Izzo,Torino FC,Sampdoria,9,1:0,,,73'
29,4/3/21,H,Armando Izzo,Torino FC,Juventus,4,2:2,,,90'
30,4/10/21,A,Armando Izzo,Torino FC,Udinese Calcio,13,0:1,,,90'
31,4/18/21,H,Armando Izzo,Torino FC,AS Roma,7,3:1,,,90'
32,4/21/21,A,Armando Izzo,Torino FC,Bologna,12,1:1,,,90'
33,4/26/21,H,Armando Izzo,Torino FC,SSC Napoli,5,0:2,,,90'
34,5/3/21,H,Armando Izzo,Torino FC,Parma,20,1:0,,,90'
37,5/15/21,A,Armando Izzo,Torino FC,Spezia Calcio,15,4:1,,,55'
25,5/18/21,A,Armando Izzo,Torino FC,Lazio,6,0:0,,,90'
38,5/23/21,H,Armando Izzo,Torino FC,Benevento,18,1:1,,,70'
2,9/26/20,A,Luca Caldirola,Benevento Calcio,Sampdoria,9,2:3,2,,90'
1,9/30/20,H,Luca Caldirola,Benevento Calcio,Inter,1,2:5,,,90'
3,10/4/20,H,Luca Caldirola,Benevento Calcio,Bologna,12,1:0,,,90'
4,10/18/20,A,Luca Caldirola,Benevento Calcio,AS Roma,7,5:2,,,90'
5,10/25/20,H,Luca Caldirola,Benevento Calcio,SSC Napoli,5,1:2,,,90'
6,11/2/20,A,Luca Caldirola,Benevento Calcio,Hellas Verona,10,3:1,,,45'
7,11/7/20,H,Luca Caldirola,Benevento Calcio,Spezia Calcio,15,0:3,,,90'
8,11/22/20,A,Luca Caldirola,Benevento Calcio,Fiorentina,14,0:1,,,90'
9,11/28/20,H,Luca Caldirola,Benevento Calcio,Juventus,4,1:1,,,33'
18,1/17/21,A,Luca Caldirola,Benevento Calcio,Crotone,19,4:1,,,15'
19,1/22/21,H,Luca Caldirola,Benevento Calcio,Torino,17,2:2,,,23'
20,1/30/21,A,Luca Caldirola,Benevento Calcio,Inter,1,4:0,,,60'
21,2/7/21,H,Luca Caldirola,Benevento Calcio,Sampdoria,9,1:1,,,7'
22,2/12/21,A,Luca Caldirola,Benevento Calcio,Bologna,12,1:1,,,9'
23,2/21/21,H,Luca Caldirola,Benevento Calcio,AS Roma,7,0:0,,,31'
25,3/3/21,H,Luca Caldirola,Benevento Calcio,Hellas Verona,10,0:3,,,90'
26,3/6/21,A,Luca Caldirola,Benevento Calcio,Spezia Calcio,15,1:1,,,6'
28,3/21/21,A,Luca Caldirola,Benevento Calcio,Juventus,4,0:1,,,90'
31,4/18/21,A,Luca Caldirola,Benevento Calcio,Lazio,6,5:3,,,33'
32,4/21/21,A,Luca Caldirola,Benevento Calcio,Genoa,11,2:2,,,55'
33,4/25/21,H,Luca Caldirola,Benevento Calcio,Udinese Calcio,13,2:4,,,90'
34,5/1/21,A,Luca Caldirola,Benevento Calcio,AC Milan,2,2:0,,,90'
35,5/9/21,H,Luca Caldirola,Benevento Calcio,Cagliari Calcio,16,1:3,,,90'
36,5/12/21,A,Luca Caldirola,Benevento Calcio,Atalanta BC,3,2:0,,,82'
38,5/23/21,A,Luca Caldirola,Benevento Calcio,Torino,17,1:1,,,90'
4,10/19/20,H,Nikola Kalinic,Hellas Verona,Genoa,11,0:0,,,30'
5,10/25/20,A,Nikola Kalinic,Hellas Verona,Juventus,4,1:1,,,55'
6,11/2/20,H,Nikola Kalinic,Hellas Verona,Benevento,18,3:1,,,87'
7,11/8/20,A,Nikola Kalinic,Hellas Verona,AC Milan,2,2:2,,,64'
8,11/22/20,H,Nikola Kalinic,Hellas Verona,Sassuolo,8,0:2,,,38'
15,1/3/21,A,Nikola Kalinic,Hellas Verona,Spezia Calcio,15,0:1,,,53'
16,1/6/21,A,Nikola Kalinic,Hellas Verona,Torino,17,1:1,,,56'
17,1/10/21,H,Nikola Kalinic,Hellas Verona,Crotone,19,2:1,1,,63'
18,1/16/21,A,Nikola Kalinic,Hellas Verona,Bologna,12,1:0,,,69'
19,1/24/21,H,Nikola Kalinic,Hellas Verona,SSC Napoli,5,3:1,,,56'
20,1/31/21,A,Nikola Kalinic,Hellas Verona,AS Roma,7,3:1,,,45'
21,2/7/21,A,Nikola Kalinic,Hellas Verona,Udinese Calcio,13,2:0,,,90'
30,4/11/21,H,Nikola Kalinic,Hellas Verona,Lazio,6,0:1,,,5'
32,4/20/21,H,Nikola Kalinic,Hellas Verona,Fiorentina,14,1:2,,,12'
34,5/1/21,H,Nikola Kalinic,Hellas Verona,Spezia Calcio,15,1:1,,,30'
35,5/9/21,H,Nikola Kalinic,Hellas Verona,Torino,17,1:1,,,90'
36,5/13/21,A,Nikola Kalinic,Hellas Verona,Crotone,19,2:1,,,90'
37,5/17/21,H,Nikola Kalinic,Hellas Verona,Bologna,12,2:2,1,,74'
38,5/23/21,A,Nikola Kalinic,Hellas Verona,SSC Napoli,5,1:1,,,64'
3,10/4/20,H,Jens Petter Hauge,AC Milan,Spezia Calcio,15,3:0,,,19'
7,11/8/20,H,Jens Petter Hauge,AC Milan,Hellas Verona,10,2:2,,,3'
8,11/22/20,A,Jens Petter Hauge,AC Milan,SSC Napoli,5,1:3,1,,17'
9,11/29/20,H,Jens Petter Hauge,AC Milan,Fiorentina,14,2:0,,,8'
10,12/6/20,A,Jens Petter Hauge,AC Milan,Sampdoria,9,1:2,,,45'
11,12/13/20,H,Jens Petter Hauge,AC Milan,Parma,20,2:2,,,45'
12,12/16/20,A,Jens Petter Hauge,AC Milan,Genoa,11,2:2,,,36'
13,12/20/20,A,Jens Petter Hauge,AC Milan,Sassuolo,8,1:2,,,33'
14,12/23/20,H,Jens Petter Hauge,AC Milan,Lazio,6,3:2,,,11'
16,1/6/21,H,Jens Petter Hauge,AC Milan,Juventus,4,1:3,,,67'
17,1/9/21,H,Jens Petter Hauge,AC Milan,Torino,17,2:0,,,85'
18,1/18/21,A,Jens Petter Hauge,AC Milan,Cagliari Calcio,16,0:2,,,66'
21,2/7/21,H,Jens Petter Hauge,AC Milan,Crotone,19,4:0,,,13'
22,2/13/21,A,Jens Petter Hauge,AC Milan,Spezia Calcio,15,2:0,,,7'
25,3/3/21,H,Jens Petter Hauge,AC Milan,Udinese Calcio,13,1:1,,,27'
26,3/7/21,A,Jens Petter Hauge,AC Milan,Hellas Verona,10,0:2,,,12'
27,3/14/21,H,Jens Petter Hauge,AC Milan,SSC Napoli,5,0:1,,,11'
29,4/3/21,H,Jens Petter Hauge,AC Milan,Sampdoria,9,1:1,1,,16'
24,2/28/21,A,Adolfo Gaich,Benevento Calcio,SSC Napoli,5,2:0,,,20'
25,3/3/21,H,Adolfo Gaich,Benevento Calcio,Hellas Verona,10,0:3,,,16'
26,3/6/21,A,Adolfo Gaich,Benevento Calcio,Spezia Calcio,15,1:1,1,,59'
27,3/13/21,H,Adolfo Gaich,Benevento Calcio,Fiorentina,14,1:4,,,77'
28,3/21/21,A,Adolfo Gaich,Benevento Calcio,Juventus,4,0:1,1,,83'
29,4/3/21,H,Adolfo Gaich,Benevento Calcio,Parma,20,2:2,,,79'
30,4/12/21,H,Adolfo Gaich,Benevento Calcio,Sassuolo,8,0:1,,,76'
31,4/18/21,A,Adolfo Gaich,Benevento Calcio,Lazio,6,5:3,,,57'
32,4/21/21,A,Adolfo Gaich,Benevento Calcio,Genoa,11,2:2,,,78'
33,4/25/21,H,Adolfo Gaich,Benevento Calcio,Udinese Calcio,13,2:4,,,66'
34,5/1/21,A,Adolfo Gaich,Benevento Calcio,AC Milan,2,2:0,,,14'
35,5/9/21,H,Adolfo Gaich,Benevento Calcio,Cagliari Calcio,16,1:3,,,24'
36,5/12/21,A,Adolfo Gaich,Benevento Calcio,Atalanta BC,3,2:0,,,58'
37,5/16/21,H,Adolfo Gaich,Benevento Calcio,Crotone,19,1:1,,,7'
38,5/23/21,A,Adolfo Gaich,Benevento Calcio,Torino,17,1:1,,,57'
2,9/26/20,A,Sam Lammers,Atalanta BC,Torino,17,2:4,,,5'
1,9/30/20,A,Sam Lammers,Atalanta BC,Lazio,6,1:4,,,8'
3,10/4/20,H,Sam Lammers,Atalanta BC,Cagliari Calcio,16,5:2,1,,25'
4,10/17/20,A,Sam Lammers,Atalanta BC,SSC Napoli,5,4:1,1,,35'
5,10/24/20,H,Sam Lammers,Atalanta BC,Sampdoria,9,1:3,,,45'
7,11/8/20,H,Sam Lammers,Atalanta BC,Inter,1,1:1,,,17'
8,11/21/20,A,Sam Lammers,Atalanta BC,Spezia Calcio,15,0:0,,,23'
9,11/28/20,H,Sam Lammers,Atalanta BC,Hellas Verona,10,0:2,,,27'
11,12/13/20,H,Sam Lammers,Atalanta BC,Fiorentina,14,3:0,,,9'
18,1/17/21,H,Sam Lammers,Atalanta BC,Genoa,11,0:0,,,2'
20,1/31/21,H,Sam Lammers,Atalanta BC,Lazio,6,1:3,,,23'
21,2/6/21,H,Sam Lammers,Atalanta BC,Torino,17,3:3,,,12'
33,4/25/21,H,Sam Lammers,Atalanta BC,Bologna,12,5:0,,,12'
36,5/12/21,H,Sam Lammers,Atalanta BC,Benevento,18,2:0,,,1'
37,5/15/21,A,Sam Lammers,Atalanta BC,Genoa,11,3:4,,,33'
2,9/27/20,H,Andrea Favilli,Hellas Verona,Udinese Calcio,13,1:0,1,,50'
3,10/4/20,A,Andrea Favilli,Hellas Verona,Parma,20,1:0,,,90'
4,10/19/20,H,Andrea Favilli,Hellas Verona,Genoa,11,0:0,,,60'
5,10/25/20,A,Andrea Favilli,Hellas Verona,Juventus,4,1:1,1,,7'
9,11/28/20,A,Andrea Favilli,Hellas Verona,Atalanta BC,3,0:2,,,16'
10,12/6/20,H,Andrea Favilli,Hellas Verona,Cagliari Calcio,16,1:1,,,23'
11,12/12/20,A,Andrea Favilli,Hellas Verona,Lazio,6,1:2,,,21'
25,3/3/21,A,Andrea Favilli,Hellas Verona,Benevento,18,0:3,,,7'
26,3/7/21,H,Andrea Favilli,Hellas Verona,AC Milan,2,0:2,,,16'
