match_day,date,venue,player,team,opponent,opponent_position,result,goals,assists,minutes_played
26,3/20/21,A,Silas Katompa Mvumpa,VfB Stuttgart,FC Bayern,1,4:0,,,35'
1,9/19/20,H,Max Kruse,1.FC Union Berlin,FC Augsburg,13,1:3,,,19'
2,9/26/20,A,Max Kruse,1.FC Union Berlin,Bor. M'gladbach,8,1:1,,,32'
3,10/2/20,H,Max Kruse,1.FC Union Berlin,1.FSV Mainz 05,12,4:0,1,,64'
4,10/18/20,A,Max Kruse,1.FC Union Berlin,FC Schalke 04,18,1:1,,,77'
5,10/24/20,H,Max Kruse,1.FC Union Berlin,SC Freiburg,10,1:1,,1,90'
6,11/2/20,A,Max Kruse,1.FC Union Berlin,TSG Hoffenheim,11,1:3,1,2,90'
7,11/7/20,H,Max Kruse,1.FC Union Berlin,Arm. Bielefeld,15,5:0,1,2,82'
8,11/22/20,A,Max Kruse,1.FC Union Berlin,1. FC Köln,16,1:2,1,,90'
9,11/28/20,H,Max Kruse,1.FC Union Berlin,E. Frankfurt,5,3:3,2,,90'
10,12/4/20,A,Max Kruse,1.FC Union Berlin,Hertha BSC,14,3:1,,,90'
23,2/28/21,H,Max Kruse,1.FC Union Berlin,TSG Hoffenheim,11,1:1,1,,74'
24,3/7/21,A,Max Kruse,1.FC Union Berlin,Arm. Bielefeld,15,0:0,,,85'
25,3/13/21,H,Max Kruse,1.FC Union Berlin,1. FC Köln,16,2:1,1,,89'
26,3/20/21,A,Max Kruse,1.FC Union Berlin,E. Frankfurt,5,5:2,2,,90'
27,4/4/21,H,Max Kruse,1.FC Union Berlin,Hertha BSC,14,1:1,,,90'
28,4/10/21,A,Max Kruse,1.FC Union Berlin,FC Bayern,1,1:1,,,72'
29,4/17/21,H,Max Kruse,1.FC Union Berlin,VfB Stuttgart,9,2:1,,,90'
30,4/21/21,A,Max Kruse,1.FC Union Berlin,Bor. Dortmund,3,2:0,,,73'
31,4/24/21,H,Max Kruse,1.FC Union Berlin,Werder Bremen,17,3:1,,,45'
32,5/8/21,A,Max Kruse,1.FC Union Berlin,VfL Wolfsburg,4,3:0,,,22'
33,5/15/21,A,Max Kruse,1.FC Union Berlin,Bay. Leverkusen,6,1:1,,,90'
34,5/22/21,H,Max Kruse,1.FC Union Berlin,RB Leipzig,2,2:1,1,,90'
1,9/20/20,A,Lucas Alario,Bayer 04 Leverkusen,VfL Wolfsburg,4,0:0,,,63'
3,10/3/20,A,Lucas Alario,Bayer 04 Leverkusen,VfB Stuttgart,9,1:1,,,71'
4,10/17/20,A,Lucas Alario,Bayer 04 Leverkusen,1.FSV Mainz 05,12,0:1,1,,90'
5,10/26/20,H,Lucas Alario,Bayer 04 Leverkusen,FC Augsburg,13,3:1,2,,81'
6,11/1/20,A,Lucas Alario,Bayer 04 Leverkusen,SC Freiburg,10,2:4,2,,89'
7,11/8/20,H,Lucas Alario,Bayer 04 Leverkusen,Bor. M'gladbach,8,4:3,2,,80'
8,11/21/20,A,Lucas Alario,Bayer 04 Leverkusen,Arm. Bielefeld,15,1:2,,,68'
11,12/13/20,H,Lucas Alario,Bayer 04 Leverkusen,TSG Hoffenheim,11,4:1,1,,24'
12,12/16/20,A,Lucas Alario,Bayer 04 Leverkusen,1. FC Köln,16,0:4,,,12'
13,12/19/20,H,Lucas Alario,Bayer 04 Leverkusen,FC Bayern,1,1:2,,,8'
14,1/2/21,A,Lucas Alario,Bayer 04 Leverkusen,E. Frankfurt,5,2:1,,,22'
15,1/9/21,H,Lucas Alario,Bayer 04 Leverkusen,Werder Bremen,17,1:1,,1,28'
16,1/15/21,A,Lucas Alario,Bayer 04 Leverkusen,Union Berlin,7,1:0,,,20'
17,1/19/21,H,Lucas Alario,Bayer 04 Leverkusen,Bor. Dortmund,3,2:1,,,69'
18,1/23/21,H,Lucas Alario,Bayer 04 Leverkusen,VfL Wolfsburg,4,0:1,,,90'
19,1/30/21,A,Lucas Alario,Bayer 04 Leverkusen,RB Leipzig,2,1:0,,,9'
21,2/13/21,H,Lucas Alario,Bayer 04 Leverkusen,1.FSV Mainz 05,12,2:2,1,,63'
22,2/21/21,A,Lucas Alario,Bayer 04 Leverkusen,FC Augsburg,13,1:1,,,32'
23,2/28/21,H,Lucas Alario,Bayer 04 Leverkusen,SC Freiburg,10,1:2,,1,90'
25,3/14/21,H,Lucas Alario,Bayer 04 Leverkusen,Arm. Bielefeld,15,1:2,,1,45'
26,3/21/21,A,Lucas Alario,Bayer 04 Leverkusen,Hertha BSC,14,3:0,,,45'
27,4/3/21,H,Lucas Alario,Bayer 04 Leverkusen,FC Schalke 04,18,2:1,1,,67'
28,4/12/21,A,Lucas Alario,Bayer 04 Leverkusen,TSG Hoffenheim,11,0:0,,,58'
29,4/17/21,H,Lucas Alario,Bayer 04 Leverkusen,1. FC Köln,16,3:0,,,7'
31,4/24/21,H,Lucas Alario,Bayer 04 Leverkusen,E. Frankfurt,5,3:1,1,,13'
1,9/18/20,H,Serge Gnabry,Bayern Munich,FC Schalke 04,18,8:0,3,,73'
2,9/27/20,A,Serge Gnabry,Bayern Munich,TSG Hoffenheim,11,4:1,,,90'
3,10/4/20,H,Serge Gnabry,Bayern Munich,Hertha BSC,14,4:3,,1,90'
4,10/17/20,A,Serge Gnabry,Bayern Munich,Arm. Bielefeld,15,1:4,,,65'
6,10/31/20,A,Serge Gnabry,Bayern Munich,1. FC Köln,16,1:2,1,,90'
7,11/7/20,A,Serge Gnabry,Bayern Munich,Bor. Dortmund,3,2:3,,,90'
8,11/21/20,H,Serge Gnabry,Bayern Munich,Werder Bremen,17,1:1,,,27'
9,11/28/20,A,Serge Gnabry,Bayern Munich,VfB Stuttgart,9,1:3,,,69'
10,12/5/20,H,Serge Gnabry,Bayern Munich,RB Leipzig,2,3:3,,,26'
11,12/12/20,A,Serge Gnabry,Bayern Munich,Union Berlin,7,1:1,,,88'
12,12/16/20,H,Serge Gnabry,Bayern Munich,VfL Wolfsburg,4,2:1,,,70'
13,12/19/20,A,Serge Gnabry,Bayern Munich,Bay. Leverkusen,6,1:2,,,90'
14,1/3/21,H,Serge Gnabry,Bayern Munich,1.FSV Mainz 05,12,5:2,,1,76'
16,1/17/21,H,Serge Gnabry,Bayern Munich,SC Freiburg,10,2:1,,,28'
17,1/20/21,A,Serge Gnabry,Bayern Munich,FC Augsburg,13,0:1,,,67'
18,1/24/21,A,Serge Gnabry,Bayern Munich,FC Schalke 04,18,0:4,,,64'
19,1/30/21,H,Serge Gnabry,Bayern Munich,TSG Hoffenheim,11,4:1,1,,70'
20,2/5/21,A,Serge Gnabry,Bayern Munich,Hertha BSC,14,0:1,,,73'
23,2/27/21,H,Serge Gnabry,Bayern Munich,1. FC Köln,16,5:1,2,,26'
24,3/6/21,H,Serge Gnabry,Bayern Munich,Bor. Dortmund,3,4:2,,,24'
25,3/13/21,A,Serge Gnabry,Bayern Munich,Werder Bremen,17,1:3,1,,79'
26,3/20/21,H,Serge Gnabry,Bayern Munich,VfB Stuttgart,9,4:0,1,1,61'
27,4/3/21,A,Serge Gnabry,Bayern Munich,RB Leipzig,2,0:1,,,18'
31,4/24/21,A,Serge Gnabry,Bayern Munich,1.FSV Mainz 05,12,2:1,,,20'
32,5/8/21,H,Serge Gnabry,Bayern Munich,Bor. M'gladbach,8,6:0,,1,30'
33,5/15/21,A,Serge Gnabry,Bayern Munich,SC Freiburg,10,2:2,,,90'
34,5/22/21,H,Serge Gnabry,Bayern Munich,FC Augsburg,13,5:2,1,1,61'
1,9/19/20,A,Vincenzo Grifo,SC Freiburg,VfB Stuttgart,9,2:3,1,,89'
2,9/27/20,H,Vincenzo Grifo,SC Freiburg,VfL Wolfsburg,4,1:1,,1,78'
3,10/3/20,A,Vincenzo Grifo,SC Freiburg,Bor. Dortmund,3,4:0,,,34'
4,10/17/20,H,Vincenzo Grifo,SC Freiburg,Werder Bremen,17,1:1,,,69'
5,10/24/20,A,Vincenzo Grifo,SC Freiburg,Union Berlin,7,1:1,1,,78'
6,11/1/20,H,Vincenzo Grifo,SC Freiburg,Bay. Leverkusen,6,2:4,,1,80'
7,11/7/20,A,Vincenzo Grifo,SC Freiburg,RB Leipzig,2,3:0,,,26'
8,11/22/20,H,Vincenzo Grifo,SC Freiburg,1.FSV Mainz 05,12,1:3,,,90'
9,11/28/20,A,Vincenzo Grifo,SC Freiburg,FC Augsburg,13,1:1,1,,90'
10,12/5/20,H,Vincenzo Grifo,SC Freiburg,Bor. M'gladbach,8,2:2,1,,83'
11,12/12/20,H,Vincenzo Grifo,SC Freiburg,Arm. Bielefeld,15,2:0,1,,86'
12,12/16/20,A,Vincenzo Grifo,SC Freiburg,FC Schalke 04,18,0:2,,1,69'
13,12/20/20,H,Vincenzo Grifo,SC Freiburg,Hertha BSC,14,4:1,1,1,80'
14,1/2/21,A,Vincenzo Grifo,SC Freiburg,TSG Hoffenheim,11,1:3,1,,80'
15,1/9/21,H,Vincenzo Grifo,SC Freiburg,1. FC Köln,16,5:0,,,75'
16,1/17/21,A,Vincenzo Grifo,SC Freiburg,FC Bayern,1,2:1,,,90'
17,1/20/21,H,Vincenzo Grifo,SC Freiburg,E. Frankfurt,5,2:2,,,90'
18,1/23/21,H,Vincenzo Grifo,SC Freiburg,VfB Stuttgart,9,2:1,,,60'
19,1/31/21,A,Vincenzo Grifo,SC Freiburg,VfL Wolfsburg,4,3:0,,,85'
20,2/6/21,H,Vincenzo Grifo,SC Freiburg,Bor. Dortmund,3,2:1,,1,78'
21,2/13/21,A,Vincenzo Grifo,SC Freiburg,Werder Bremen,17,0:0,,,90'
22,2/20/21,H,Vincenzo Grifo,SC Freiburg,Union Berlin,7,0:1,,,64'
23,2/28/21,A,Vincenzo Grifo,SC Freiburg,Bay. Leverkusen,6,1:2,,1,76'
24,3/6/21,H,Vincenzo Grifo,SC Freiburg,RB Leipzig,2,0:3,,,90'
25,3/13/21,A,Vincenzo Grifo,SC Freiburg,1.FSV Mainz 05,12,1:0,,,81'
26,3/21/21,H,Vincenzo Grifo,SC Freiburg,FC Augsburg,13,2:0,,,81'
31,4/24/21,H,Vincenzo Grifo,SC Freiburg,TSG Hoffenheim,11,1:1,1,,22'
30,5/6/21,A,Vincenzo Grifo,SC Freiburg,Hertha BSC,14,3:0,,,45'
32,5/9/21,A,Vincenzo Grifo,SC Freiburg,1. FC Köln,16,1:4,1,2,90'
33,5/15/21,H,Vincenzo Grifo,SC Freiburg,FC Bayern,1,2:2,,2,90'
34,5/22/21,A,Vincenzo Grifo,SC Freiburg,E. Frankfurt,5,3:1,,,90'
2,9/26/20,H,Leon Bailey,Bayer 04 Leverkusen,RB Leipzig,2,1:1,,,12'
3,10/3/20,A,Leon Bailey,Bayer 04 Leverkusen,VfB Stuttgart,9,1:1,,,11'
4,10/17/20,A,Leon Bailey,Bayer 04 Leverkusen,1.FSV Mainz 05,12,0:1,,1,68'
5,10/26/20,H,Leon Bailey,Bayer 04 Leverkusen,FC Augsburg,13,3:1,,1,90'
6,11/1/20,A,Leon Bailey,Bayer 04 Leverkusen,SC Freiburg,10,2:4,,,90'
7,11/8/20,H,Leon Bailey,Bayer 04 Leverkusen,Bor. M'gladbach,8,4:3,1,,90'
8,11/21/20,A,Leon Bailey,Bayer 04 Leverkusen,Arm. Bielefeld,15,1:2,1,,90'
9,11/29/20,H,Leon Bailey,Bayer 04 Leverkusen,Hertha BSC,14,0:0,,,90'
10,12/6/20,A,Leon Bailey,Bayer 04 Leverkusen,FC Schalke 04,18,0:3,,2,90'
11,12/13/20,H,Leon Bailey,Bayer 04 Leverkusen,TSG Hoffenheim,11,4:1,2,,75'
12,12/16/20,A,Leon Bailey,Bayer 04 Leverkusen,1. FC Köln,16,0:4,,1,66'
13,12/19/20,H,Leon Bailey,Bayer 04 Leverkusen,FC Bayern,1,1:2,,,74'
14,1/2/21,A,Leon Bailey,Bayer 04 Leverkusen,E. Frankfurt,5,2:1,,,90'
15,1/9/21,H,Leon Bailey,Bayer 04 Leverkusen,Werder Bremen,17,1:1,,,90'
16,1/15/21,A,Leon Bailey,Bayer 04 Leverkusen,Union Berlin,7,1:0,,,90'
17,1/19/21,H,Leon Bailey,Bayer 04 Leverkusen,Bor. Dortmund,3,2:1,,1,90'
18,1/23/21,H,Leon Bailey,Bayer 04 Leverkusen,VfL Wolfsburg,4,0:1,,,90'
19,1/30/21,A,Leon Bailey,Bayer 04 Leverkusen,RB Leipzig,2,1:0,,,90'
20,2/6/21,H,Leon Bailey,Bayer 04 Leverkusen,VfB Stuttgart,9,5:2,1,1,74'
21,2/13/21,H,Leon Bailey,Bayer 04 Leverkusen,1.FSV Mainz 05,12,2:2,,,72'
22,2/21/21,A,Leon Bailey,Bayer 04 Leverkusen,FC Augsburg,13,1:1,,,58'
23,2/28/21,H,Leon Bailey,Bayer 04 Leverkusen,SC Freiburg,10,1:2,1,,90'
25,3/14/21,H,Leon Bailey,Bayer 04 Leverkusen,Arm. Bielefeld,15,1:2,,,45'
26,3/21/21,A,Leon Bailey,Bayer 04 Leverkusen,Hertha BSC,14,3:0,,,90'
27,4/3/21,H,Leon Bailey,Bayer 04 Leverkusen,FC Schalke 04,18,2:1,,,22'
28,4/12/21,A,Leon Bailey,Bayer 04 Leverkusen,TSG Hoffenheim,11,0:0,,,4'
29,4/17/21,H,Leon Bailey,Bayer 04 Leverkusen,1. FC Köln,16,3:0,2,1,83'
30,4/20/21,A,Leon Bailey,Bayer 04 Leverkusen,FC Bayern,1,2:0,,,90'
31,4/24/21,H,Leon Bailey,Bayer 04 Leverkusen,E. Frankfurt,5,3:1,1,1,85'
32,5/8/21,A,Leon Bailey,Bayer 04 Leverkusen,Werder Bremen,17,0:0,,,45'
1,9/19/20,A,Ihlas Bebou,TSG 1899 Hoffenheim,1. FC Köln,16,2:3,,,28'
2,9/27/20,H,Ihlas Bebou,TSG 1899 Hoffenheim,FC Bayern,1,4:1,,2,32'
3,10/3/20,A,Ihlas Bebou,TSG 1899 Hoffenheim,E. Frankfurt,5,2:1,,,18'
4,10/17/20,H,Ihlas Bebou,TSG 1899 Hoffenheim,Bor. Dortmund,3,0:1,,,79'
7,11/8/20,A,Ihlas Bebou,TSG 1899 Hoffenheim,VfL Wolfsburg,4,2:1,,,16'
8,11/21/20,H,Ihlas Bebou,TSG 1899 Hoffenheim,VfB Stuttgart,9,3:3,,,90'
9,11/29/20,A,Ihlas Bebou,TSG 1899 Hoffenheim,1.FSV Mainz 05,12,1:1,1,,77'
10,12/7/20,H,Ihlas Bebou,TSG 1899 Hoffenheim,FC Augsburg,13,3:1,1,1,90'
11,12/13/20,A,Ihlas Bebou,TSG 1899 Hoffenheim,Bay. Leverkusen,6,4:1,,,59'
12,12/16/20,H,Ihlas Bebou,TSG 1899 Hoffenheim,RB Leipzig,2,0:1,,,10'
13,12/19/20,A,Ihlas Bebou,TSG 1899 Hoffenheim,Bor. M'gladbach,8,1:2,,1,19'
14,1/2/21,H,Ihlas Bebou,TSG 1899 Hoffenheim,SC Freiburg,10,1:3,1,,90'
15,1/9/21,A,Ihlas Bebou,TSG 1899 Hoffenheim,FC Schalke 04,18,4:0,,,90'
16,1/16/21,H,Ihlas Bebou,TSG 1899 Hoffenheim,Arm. Bielefeld,15,0:0,,,90'
17,1/19/21,A,Ihlas Bebou,TSG 1899 Hoffenheim,Hertha BSC,14,0:3,,,30'
18,1/24/21,H,Ihlas Bebou,TSG 1899 Hoffenheim,1. FC Köln,16,3:0,,,75'
19,1/30/21,A,Ihlas Bebou,TSG 1899 Hoffenheim,FC Bayern,1,4:1,,1,81'
20,2/7/21,H,Ihlas Bebou,TSG 1899 Hoffenheim,E. Frankfurt,5,1:3,1,,45'
21,2/13/21,A,Ihlas Bebou,TSG 1899 Hoffenheim,Bor. Dortmund,3,2:2,1,,90'
22,2/21/21,H,Ihlas Bebou,TSG 1899 Hoffenheim,Werder Bremen,17,4:0,1,1,87'
23,2/28/21,A,Ihlas Bebou,TSG 1899 Hoffenheim,Union Berlin,7,1:1,,,90'
24,3/6/21,H,Ihlas Bebou,TSG 1899 Hoffenheim,VfL Wolfsburg,4,2:1,,,77'
25,3/14/21,A,Ihlas Bebou,TSG 1899 Hoffenheim,VfB Stuttgart,9,2:0,,,82'
26,3/21/21,H,Ihlas Bebou,TSG 1899 Hoffenheim,1.FSV Mainz 05,12,1:2,1,,90'
27,4/3/21,A,Ihlas Bebou,TSG 1899 Hoffenheim,FC Augsburg,13,2:1,,,90'
28,4/12/21,H,Ihlas Bebou,TSG 1899 Hoffenheim,Bay. Leverkusen,6,0:0,,,90'
29,4/16/21,A,Ihlas Bebou,TSG 1899 Hoffenheim,RB Leipzig,2,0:0,,,45'
30,4/21/21,H,Ihlas Bebou,TSG 1899 Hoffenheim,Bor. M'gladbach,8,3:2,1,,90'
31,4/24/21,A,Ihlas Bebou,TSG 1899 Hoffenheim,SC Freiburg,10,1:1,,1,90'
32,5/8/21,H,Ihlas Bebou,TSG 1899 Hoffenheim,FC Schalke 04,18,4:2,1,,83'
33,5/15/21,A,Ihlas Bebou,TSG 1899 Hoffenheim,Arm. Bielefeld,15,1:1,,,90'
34,5/22/21,H,Ihlas Bebou,TSG 1899 Hoffenheim,Hertha BSC,14,2:1,,1,90'
1,9/20/20,A,Patrik Schick,Bayer 04 Leverkusen,VfL Wolfsburg,4,0:0,,,27'
2,9/26/20,H,Patrik Schick,Bayer 04 Leverkusen,RB Leipzig,2,1:1,,,90'
3,10/3/20,A,Patrik Schick,Bayer 04 Leverkusen,VfB Stuttgart,9,1:1,1,,19'
8,11/21/20,A,Patrik Schick,Bayer 04 Leverkusen,Arm. Bielefeld,15,1:2,,,22'
9,11/29/20,H,Patrik Schick,Bayer 04 Leverkusen,Hertha BSC,14,0:0,,,90'
10,12/6/20,A,Patrik Schick,Bayer 04 Leverkusen,FC Schalke 04,18,0:3,1,,79'
11,12/13/20,H,Patrik Schick,Bayer 04 Leverkusen,TSG Hoffenheim,11,4:1,,1,66'
12,12/16/20,A,Patrik Schick,Bayer 04 Leverkusen,1. FC Köln,16,0:4,1,,78'
13,12/19/20,H,Patrik Schick,Bayer 04 Leverkusen,FC Bayern,1,1:2,1,,82'
14,1/2/21,A,Patrik Schick,Bayer 04 Leverkusen,E. Frankfurt,5,2:1,,,90'
15,1/9/21,H,Patrik Schick,Bayer 04 Leverkusen,Werder Bremen,17,1:1,1,,90'
16,1/15/21,A,Patrik Schick,Bayer 04 Leverkusen,Union Berlin,7,1:0,,,70'
17,1/19/21,H,Patrik Schick,Bayer 04 Leverkusen,Bor. Dortmund,3,2:1,,,21'
19,1/30/21,A,Patrik Schick,Bayer 04 Leverkusen,RB Leipzig,2,1:0,,,31'
20,2/6/21,H,Patrik Schick,Bayer 04 Leverkusen,VfB Stuttgart,9,5:2,,,90'
21,2/13/21,H,Patrik Schick,Bayer 04 Leverkusen,1.FSV Mainz 05,12,2:2,1,,27'
22,2/21/21,A,Patrik Schick,Bayer 04 Leverkusen,FC Augsburg,13,1:1,,,90'
23,2/28/21,H,Patrik Schick,Bayer 04 Leverkusen,SC Freiburg,10,1:2,,,23'
24,3/6/21,A,Patrik Schick,Bayer 04 Leverkusen,Bor. M'gladbach,8,0:1,1,,90'
25,3/14/21,H,Patrik Schick,Bayer 04 Leverkusen,Arm. Bielefeld,15,1:2,1,,90'
26,3/21/21,A,Patrik Schick,Bayer 04 Leverkusen,Hertha BSC,14,3:0,,,90'
27,4/3/21,H,Patrik Schick,Bayer 04 Leverkusen,FC Schalke 04,18,2:1,1,,23'
28,4/12/21,A,Patrik Schick,Bayer 04 Leverkusen,TSG Hoffenheim,11,0:0,,,32'
29,4/17/21,H,Patrik Schick,Bayer 04 Leverkusen,1. FC Köln,16,3:0,,,90'
30,4/20/21,A,Patrik Schick,Bayer 04 Leverkusen,FC Bayern,1,2:0,,,90'
31,4/24/21,H,Patrik Schick,Bayer 04 Leverkusen,E. Frankfurt,5,3:1,,,77'
32,5/8/21,A,Patrik Schick,Bayer 04 Leverkusen,Werder Bremen,17,0:0,,,90'
33,5/15/21,H,Patrik Schick,Bayer 04 Leverkusen,Union Berlin,7,1:1,,,84'
34,5/22/21,A,Patrik Schick,Bayer 04 Leverkusen,Bor. Dortmund,3,3:1,,1,24'
1,9/19/20,H,Jadon Sancho,Borussia Dortmund,Bor. M'gladbach,8,3:0,,1,79'
2,9/26/20,A,Jadon Sancho,Borussia Dortmund,FC Augsburg,13,2:0,,,90'
4,10/17/20,A,Jadon Sancho,Borussia Dortmund,TSG Hoffenheim,11,0:1,,,64'
5,10/24/20,H,Jadon Sancho,Borussia Dortmund,FC Schalke 04,18,3:0,,1,77'
6,10/31/20,A,Jadon Sancho,Borussia Dortmund,Arm. Bielefeld,15,0:2,,1,75'
7,11/7/20,H,Jadon Sancho,Borussia Dortmund,FC Bayern,1,2:3,,,69'
9,11/28/20,H,Jadon Sancho,Borussia Dortmund,1. FC Köln,16,1:2,,,90'
10,12/5/20,A,Jadon Sancho,Borussia Dortmund,E. Frankfurt,5,1:1,,1,90'
11,12/12/20,H,Jadon Sancho,Borussia Dortmund,VfB Stuttgart,9,1:5,,,86'
12,12/15/20,A,Jadon Sancho,Borussia Dortmund,Werder Bremen,17,1:2,,,90'
13,12/18/20,A,Jadon Sancho,Borussia Dortmund,Union Berlin,7,2:1,,,90'
14,1/3/21,H,Jadon Sancho,Borussia Dortmund,VfL Wolfsburg,4,2:0,1,1,90'
15,1/9/21,A,Jadon Sancho,Borussia Dortmund,RB Leipzig,2,1:3,1,1,85'
16,1/16/21,H,Jadon Sancho,Borussia Dortmund,1.FSV Mainz 05,12,1:1,,,90'
17,1/19/21,A,Jadon Sancho,Borussia Dortmund,Bay. Leverkusen,6,2:1,,,74'
18,1/22/21,A,Jadon Sancho,Borussia Dortmund,Bor. M'gladbach,8,4:2,,2,90'
19,1/30/21,H,Jadon Sancho,Borussia Dortmund,FC Augsburg,13,3:1,1,,90'
20,2/6/21,A,Jadon Sancho,Borussia Dortmund,SC Freiburg,10,2:1,,,90'
21,2/13/21,H,Jadon Sancho,Borussia Dortmund,TSG Hoffenheim,11,2:2,1,,90'
22,2/20/21,A,Jadon Sancho,Borussia Dortmund,FC Schalke 04,18,0:4,1,1,90'
23,2/27/21,H,Jadon Sancho,Borussia Dortmund,Arm. Bielefeld,15,3:0,1,1,90'
30,4/21/21,H,Jadon Sancho,Borussia Dortmund,Union Berlin,7,2:0,,,31'
31,4/24/21,A,Jadon Sancho,Borussia Dortmund,VfL Wolfsburg,4,0:2,,,60'
32,5/8/21,H,Jadon Sancho,Borussia Dortmund,RB Leipzig,2,3:2,2,,90'
33,5/16/21,A,Jadon Sancho,Borussia Dortmund,1.FSV Mainz 05,12,1:3,,2,84'
34,5/22/21,H,Jadon Sancho,Borussia Dortmund,Bay. Leverkusen,6,3:1,,,27'
1,9/19/20,H,Marco Reus,Borussia Dortmund,Bor. M'gladbach,8,3:0,,,11'
2,9/26/20,A,Marco Reus,Borussia Dortmund,FC Augsburg,13,2:0,,,31'
3,10/3/20,H,Marco Reus,Borussia Dortmund,SC Freiburg,10,4:0,,,70'
4,10/17/20,A,Marco Reus,Borussia Dortmund,TSG Hoffenheim,11,0:1,1,,26'
5,10/24/20,H,Marco Reus,Borussia Dortmund,FC Schalke 04,18,3:0,,,13'
6,10/31/20,A,Marco Reus,Borussia Dortmund,Arm. Bielefeld,15,0:2,,1,75'
7,11/7/20,H,Marco Reus,Borussia Dortmund,FC Bayern,1,2:3,1,,90'
8,11/21/20,A,Marco Reus,Borussia Dortmund,Hertha BSC,14,2:5,,,77'
9,11/28/20,H,Marco Reus,Borussia Dortmund,1. FC Köln,16,1:2,,,90'
11,12/12/20,H,Marco Reus,Borussia Dortmund,VfB Stuttgart,9,1:5,,,90'
12,12/15/20,A,Marco Reus,Borussia Dortmund,Werder Bremen,17,1:2,1,,90'
13,12/18/20,A,Marco Reus,Borussia Dortmund,Union Berlin,7,2:1,,,72'
14,1/3/21,H,Marco Reus,Borussia Dortmund,VfL Wolfsburg,4,2:0,,,85'
15,1/9/21,A,Marco Reus,Borussia Dortmund,RB Leipzig,2,1:3,,2,85'
16,1/16/21,H,Marco Reus,Borussia Dortmund,1.FSV Mainz 05,12,1:1,,,90'
17,1/19/21,A,Marco Reus,Borussia Dortmund,Bay. Leverkusen,6,2:1,,,89'
18,1/22/21,A,Marco Reus,Borussia Dortmund,Bor. M'gladbach,8,4:2,,,71'
19,1/30/21,H,Marco Reus,Borussia Dortmund,FC Augsburg,13,3:1,,1,84'
20,2/6/21,A,Marco Reus,Borussia Dortmund,SC Freiburg,10,2:1,,,60'
21,2/13/21,H,Marco Reus,Borussia Dortmund,TSG Hoffenheim,11,2:2,,,31'
22,2/20/21,A,Marco Reus,Borussia Dortmund,FC Schalke 04,18,0:4,,1,80'
23,2/27/21,H,Marco Reus,Borussia Dortmund,Arm. Bielefeld,15,3:0,,1,80'
24,3/6/21,A,Marco Reus,Borussia Dortmund,FC Bayern,1,4:2,,,76'
25,3/13/21,H,Marco Reus,Borussia Dortmund,Hertha BSC,14,2:0,,1,84'
27,4/3/21,H,Marco Reus,Borussia Dortmund,E. Frankfurt,5,1:2,,,80'
28,4/10/21,A,Marco Reus,Borussia Dortmund,VfB Stuttgart,9,2:3,1,,67'
29,4/18/21,H,Marco Reus,Borussia Dortmund,Werder Bremen,17,4:1,,1,88'
30,4/21/21,H,Marco Reus,Borussia Dortmund,Union Berlin,7,2:0,1,,90'
31,4/24/21,A,Marco Reus,Borussia Dortmund,VfL Wolfsburg,4,0:2,,,81'
32,5/8/21,H,Marco Reus,Borussia Dortmund,RB Leipzig,2,3:2,1,,90'
33,5/16/21,A,Marco Reus,Borussia Dortmund,1.FSV Mainz 05,12,1:3,1,,84'
34,5/22/21,H,Marco Reus,Borussia Dortmund,Bay. Leverkusen,6,3:1,1,,63'
1,9/19/20,A,Marcus Thuram,Borussia Mönchengladbach,Bor. Dortmund,3,3:0,,,33'
2,9/26/20,H,Marcus Thuram,Borussia Mönchengladbach,Union Berlin,7,1:1,1,,70'
3,10/3/20,A,Marcus Thuram,Borussia Mönchengladbach,1. FC Köln,16,1:3,,1,69'
4,10/17/20,H,Marcus Thuram,Borussia Mönchengladbach,VfL Wolfsburg,4,1:1,,1,85'
5,10/24/20,A,Marcus Thuram,Borussia Mönchengladbach,1.FSV Mainz 05,12,2:3,,,36'
6,10/31/20,H,Marcus Thuram,Borussia Mönchengladbach,RB Leipzig,2,1:0,,,17'
7,11/8/20,A,Marcus Thuram,Borussia Mönchengladbach,Bay. Leverkusen,6,4:3,,,80'
8,11/21/20,H,Marcus Thuram,Borussia Mönchengladbach,FC Augsburg,13,1:1,,,12'
9,11/28/20,H,Marcus Thuram,Borussia Mönchengladbach,FC Schalke 04,18,4:1,1,,71'
10,12/5/20,A,Marcus Thuram,Borussia Mönchengladbach,SC Freiburg,10,2:2,,,25'
11,12/12/20,H,Marcus Thuram,Borussia Mönchengladbach,Hertha BSC,14,1:1,,,25'
12,12/15/20,A,Marcus Thuram,Borussia Mönchengladbach,E. Frankfurt,5,3:3,,,90'
13,12/19/20,H,Marcus Thuram,Borussia Mönchengladbach,TSG Hoffenheim,11,1:2,,1,79'
18,1/22/21,H,Marcus Thuram,Borussia Mönchengladbach,Bor. Dortmund,3,4:2,1,,25'
19,1/30/21,A,Marcus Thuram,Borussia Mönchengladbach,Union Berlin,7,1:1,,,90'
20,2/6/21,H,Marcus Thuram,Borussia Mönchengladbach,1. FC Köln,16,1:2,,,32'
22,2/20/21,H,Marcus Thuram,Borussia Mönchengladbach,1.FSV Mainz 05,12,1:2,,,17'
23,2/27/21,A,Marcus Thuram,Borussia Mönchengladbach,RB Leipzig,2,3:2,1,,62'
